Timestamp,Sensor Type,Data,Trigger Event
2024-12-23 14:55:03, 1, 0,  
2024-12-23 14:55:04, 1, 0,  
2024-12-23 14:55:05, 1, 0,  
2024-12-23 14:55:05, 3, 460.587, 
2024-12-23 14:55:05, 1, 0,  
2024-12-23 14:55:06, 1, 0,  
2024-12-23 14:55:07, 1, 0,  
2024-12-23 14:55:08, 1, 0,  
2024-12-23 14:55:09, 1, 0,  
2024-12-23 14:55:10, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:55:10, 3, 408.355,  Adjusted brightness to 300.0 lux.
2024-12-23 14:55:10, 1, 0,  
2024-12-23 14:55:10, 2, 27.9386,  
2024-12-23 14:55:11, 1, 0,  
2024-12-23 14:55:12, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:55:13, 1, 0,  
2024-12-23 14:55:14, 1, 0,  
2024-12-23 14:55:15, 1, 0,  
2024-12-23 14:55:15, 3, 426.691, 
2024-12-23 14:55:15, 1, 0,  
2024-12-23 14:55:16, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:55:17, 1, 0,  
2024-12-23 14:55:18, 1, 0,  
2024-12-23 14:55:19, 1, 0,  
2024-12-23 14:55:20, 1, 0,  
2024-12-23 14:55:20, 3, 442.88, 
2024-12-23 14:55:20, 1, 0,  
2024-12-23 14:55:20, 2, 27.3419,  
2024-12-23 14:55:21, 1, 0,  
2024-12-23 14:55:22, 1, 0,  
2024-12-23 14:55:23, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:55:24, 1, 0,  
2024-12-23 14:55:25, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:55:25, 3, 461.632,  Adjusted brightness to 300.0 lux.
2024-12-23 14:55:25, 1, 0,  
2024-12-23 14:55:26, 1, 0,  
2024-12-23 14:55:27, 1, 0,  
2024-12-23 14:55:28, 1, 0,  
2024-12-23 14:55:29, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:55:30, 1, 0,  
2024-12-23 14:55:30, 3, 439.997, 
2024-12-23 14:55:30, 1, 0,  
2024-12-23 14:55:30, 2, 28.1865,  
2024-12-23 14:55:31, 1, 0,  
2024-12-23 14:55:32, 1, 0,  
2024-12-23 14:55:33, 1, 0,  
2024-12-23 14:55:34, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:55:35, 1, 0,  
2024-12-23 14:55:35, 3, 455.071, 
2024-12-23 14:55:35, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:55:36, 1, 0,  
2024-12-23 14:55:37, 1, 0,  
2024-12-23 14:55:38, 1, 0,  
2024-12-23 14:55:39, 1, 0,  
2024-12-23 14:55:40, 1, 0,  
2024-12-23 14:55:40, 3, 409.107, 
2024-12-23 14:55:40, 1, 0,  
2024-12-23 14:55:40, 2, 28.7068,  
2024-12-23 14:55:41, 1, 0,  
2024-12-23 14:55:42, 1, 0,  
2024-12-23 14:55:43, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:55:44, 1, 0,  
2024-12-23 14:55:45, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:55:45, 3, 442.032,  Adjusted brightness to 300.0 lux.
2024-12-23 14:55:45, 1, 0,  
2024-12-23 14:55:46, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:55:47, 1, 0,  
2024-12-23 14:55:48, 1, 0,  
2024-12-23 14:55:49, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:55:50, 1, 0,  
2024-12-23 14:55:50, 3, 438.321, 
2024-12-23 14:55:50, 1, 0,  
2024-12-23 14:55:50, 2, 27.8946,  
2024-12-23 14:55:51, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:55:52, 1, 0,  
2024-12-23 14:55:53, 1, 0,  
2024-12-23 14:55:54, 1, 0,  
2024-12-23 14:55:55, 1, 0,  
2024-12-23 14:55:55, 3, 476.436, 
2024-12-23 14:55:55, 1, 0,  
2024-12-23 14:55:56, 1, 0,  
2024-12-23 14:55:57, 1, 0,  
2024-12-23 14:55:58, 1, 0,  
2024-12-23 14:55:59, 1, 0,  
2024-12-23 14:56:00, 1, 0,  
2024-12-23 14:56:00, 3, 423.892, 
2024-12-23 14:56:00, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:56:00, 2, 27.7514,  
2024-12-23 14:56:01, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:56:02, 1, 0,  
2024-12-23 14:56:03, 1, 0,  
2024-12-23 14:56:04, 1, 0,  
2024-12-23 14:56:05, 1, 0,  
2024-12-23 14:56:05, 3, 420.566, 
2024-12-23 14:56:05, 1, 0,  
2024-12-23 14:56:06, 1, 0,  
2024-12-23 14:56:07, 1, 0,  
2024-12-23 14:56:08, 1, 0,  
2024-12-23 14:56:09, 1, 0,  
2024-12-23 14:56:10, 1, 0,  
2024-12-23 14:56:10, 3, 410.798, 
2024-12-23 14:56:10, 1, 0,  
2024-12-23 14:56:10, 2, 28.2831,  
2024-12-23 14:56:11, 1, 0,  
2024-12-23 14:56:12, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:56:13, 1, 0,  
2024-12-23 14:56:14, 1, 0,  
2024-12-23 14:56:15, 1, 0,  
2024-12-23 14:56:15, 3, 447.565, 
2024-12-23 14:56:15, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:56:16, 1, 0,  
2024-12-23 14:56:17, 1, 0,  
2024-12-23 14:56:18, 1, 0,  
2024-12-23 14:56:19, 1, 0,  
2024-12-23 14:56:20, 1, 0,  
2024-12-23 14:56:20, 3, 440.858, 
2024-12-23 14:56:20, 1, 0,  
2024-12-23 14:56:20, 2, 28.0163,  
2024-12-23 14:56:21, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:56:22, 1, 0,  
2024-12-23 14:56:23, 1, 0,  
2024-12-23 14:56:24, 1, 0,  
2024-12-23 14:56:25, 1, 0,  
2024-12-23 14:56:25, 3, 451.138, 
2024-12-23 14:56:25, 1, 0,  
2024-12-23 14:56:26, 1, 0,  
2024-12-23 14:56:27, 1, 0,  
2024-12-23 14:56:28, 1, 0,  
2024-12-23 14:56:29, 1, 0,  
2024-12-23 14:56:30, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:56:30, 3, 437.53,  Adjusted brightness to 300.0 lux.
2024-12-23 14:56:30, 1, 0,  
2024-12-23 14:56:30, 2, 28.4064,  
2024-12-23 14:56:31, 1, 0,  
2024-12-23 14:56:32, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:56:33, 1, 0,  
2024-12-23 14:56:34, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:56:35, 1, 0,  
2024-12-23 14:56:35, 3, 472.592, 
2024-12-23 14:56:35, 1, 0,  
2024-12-23 14:56:36, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:56:37, 1, 0,  
2024-12-23 14:56:38, 1, 0,  
2024-12-23 14:56:39, 1, 0,  
2024-12-23 14:56:40, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:56:40, 3, 420.412,  Adjusted brightness to 300.0 lux.
2024-12-23 14:56:40, 1, 0,  
2024-12-23 14:56:40, 2, 28.473,  
2024-12-23 14:56:41, 1, 0,  
2024-12-23 14:56:42, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:56:43, 1, 0,  
2024-12-23 14:56:44, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:56:45, 1, 0,  
2024-12-23 14:56:45, 3, 443.738, 
2024-12-23 14:56:45, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:56:46, 1, 0,  
2024-12-23 14:56:47, 1, 0,  
2024-12-23 14:56:48, 1, 0,  
2024-12-23 14:56:49, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:56:50, 1, 0,  
2024-12-23 14:56:50, 3, 432.154, 
2024-12-23 14:56:50, 1, 0,  
2024-12-23 14:56:50, 2, 28.9447,  
2024-12-23 14:56:51, 1, 0,  
2024-12-23 14:56:52, 1, 0,  
2024-12-23 14:56:53, 1, 0,  
2024-12-23 14:56:54, 1, 0,  
2024-12-23 14:56:55, 1, 0,  
2024-12-23 14:56:55, 3, 458.765, 
2024-12-23 14:56:55, 1, 0,  
2024-12-23 14:56:56, 1, 0,  
2024-12-23 14:56:57, 1, 0,  
2024-12-23 14:56:58, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:56:59, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:57:00, 1, 0,  
2024-12-23 14:57:00, 3, 404.636, 
2024-12-23 14:57:00, 1, 0,  
2024-12-23 14:57:00, 2, 27.3935,  
2024-12-23 14:57:01, 1, 0,  
2024-12-23 14:57:02, 1, 0,  
2024-12-23 14:57:03, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:57:04, 1, 0,  
2024-12-23 14:57:05, 1, 0,  
2024-12-23 14:57:05, 3, 438.098, 
2024-12-23 14:57:05, 1, 0,  
2024-12-23 14:57:06, 1, 0,  
2024-12-23 14:57:07, 1, 0,  
2024-12-23 14:57:08, 1, 0,  
2024-12-23 14:57:09, 1, 0,  
2024-12-23 14:57:10, 1, 0,  
2024-12-23 14:57:10, 3, 410.744, 
2024-12-23 14:57:10, 1, 0,  
2024-12-23 14:57:10, 2, 27.7613,  
2024-12-23 14:57:11, 1, 0,  
2024-12-23 14:57:12, 1, 0,  
2024-12-23 14:57:13, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:57:14, 1, 0,  
2024-12-23 14:57:15, 1, 0,  
2024-12-23 14:57:15, 3, 404.727, 
2024-12-23 14:57:15, 1, 0,  
2024-12-23 14:57:16, 1, 0,  
2024-12-23 14:57:17, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:57:18, 1, 0,  
2024-12-23 14:57:19, 1, 0,  
2024-12-23 14:57:20, 1, 0,  
2024-12-23 14:57:20, 3, 426.778, 
2024-12-23 14:57:20, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:57:20, 2, 28.3825,  
2024-12-23 14:57:21, 1, 0,  
2024-12-23 14:57:22, 1, 0,  
2024-12-23 14:57:23, 1, 0,  
2024-12-23 14:57:24, 1, 0,  
2024-12-23 14:57:25, 1, 0,  
2024-12-23 14:57:25, 3, 428.687, 
2024-12-23 14:57:25, 1, 0,  
2024-12-23 14:57:26, 1, 0,  
2024-12-23 14:57:27, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:57:28, 1, 0,  
2024-12-23 14:57:29, 1, 0,  
2024-12-23 14:57:30, 1, 0,  
2024-12-23 14:57:30, 3, 467.759, 
2024-12-23 14:57:30, 1, 0,  
2024-12-23 14:57:30, 2, 28.8258,  
2024-12-23 14:57:31, 1, 0,  
2024-12-23 14:57:32, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:57:33, 1, 0,  
2024-12-23 14:57:34, 1, 0,  
2024-12-23 14:57:35, 1, 0,  
2024-12-23 14:57:35, 3, 452.82, 
2024-12-23 14:57:35, 1, 0,  
2024-12-23 14:57:36, 1, 0,  
2024-12-23 14:57:37, 1, 0,  
2024-12-23 14:57:38, 1, 0,  
2024-12-23 14:57:39, 1, 0,  
2024-12-23 14:57:40, 1, 0,  
2024-12-23 14:57:40, 3, 447.515, 
2024-12-23 14:57:40, 1, 0,  
2024-12-23 14:57:40, 2, 28.2394,  
2024-12-23 14:57:41, 1, 0,  
2024-12-23 14:57:42, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:57:43, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:57:44, 1, 0,  
2024-12-23 14:57:45, 1, 0,  
2024-12-23 14:57:45, 3, 459.21, 
2024-12-23 14:57:45, 1, 0,  
2024-12-23 14:57:46, 1, 0,  
2024-12-23 14:57:47, 1, 0,  
2024-12-23 14:57:48, 1, 0,  
2024-12-23 14:57:49, 1, 0,  
2024-12-23 14:57:50, 1, 0,  
2024-12-23 14:57:50, 3, 438.593, 
2024-12-23 14:57:50, 1, 0,  
2024-12-23 14:57:50, 2, 27.5927,  
2024-12-23 14:57:51, 1, 0,  
2024-12-23 14:57:52, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:57:53, 1, 0,  
2024-12-23 14:57:54, 1, 0,  
2024-12-23 14:57:55, 1, 0,  
2024-12-23 14:57:55, 3, 389.137, 
2024-12-23 14:57:55, 1, 0,  
2024-12-23 14:57:56, 1, 0,  
2024-12-23 14:57:57, 1, 0,  
2024-12-23 14:57:58, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:57:59, 1, 0,  
2024-12-23 14:58:00, 1, 0,  
2024-12-23 14:58:00, 3, 434.914, 
2024-12-23 14:58:00, 1, 0,  
2024-12-23 14:58:00, 2, 28.0704,  
2024-12-23 14:58:01, 1, 0,  
2024-12-23 14:58:02, 1, 0,  
2024-12-23 14:58:03, 1, 0,  
2024-12-23 14:58:04, 1, 0,  
2024-12-23 14:58:05, 1, 0,  
2024-12-23 14:58:05, 3, 398.472, 
2024-12-23 14:58:05, 1, 0,  
2024-12-23 14:58:06, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:58:07, 1, 0,  
2024-12-23 14:58:08, 1, 0,  
2024-12-23 14:58:09, 1, 0,  
2024-12-23 14:58:10, 1, 0,  
2024-12-23 14:58:10, 3, 471.496, 
2024-12-23 14:58:10, 1, 0,  
2024-12-23 14:58:10, 2, 28.3899,  
2024-12-23 14:58:11, 1, 0,  
2024-12-23 14:58:12, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:58:13, 1, 0,  
2024-12-23 14:58:14, 1, 0,  
2024-12-23 14:58:15, 1, 0,  
2024-12-23 14:58:15, 3, 433.821, 
2024-12-23 14:58:15, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:58:16, 1, 0,  
2024-12-23 14:58:17, 1, 0,  
2024-12-23 14:58:18, 1, 0,  
2024-12-23 14:58:19, 1, 0,  
2024-12-23 14:58:20, 1, 0,  
2024-12-23 14:58:20, 3, 448.279, 
2024-12-23 14:58:20, 1, 0,  
2024-12-23 14:58:20, 2, 27.018,  
2024-12-23 14:58:21, 1, 0,  
2024-12-23 14:58:22, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:58:23, 1, 0,  
2024-12-23 14:58:24, 1, 0,  
2024-12-23 14:58:25, 1, 0,  
2024-12-23 14:58:25, 3, 440.285, 
2024-12-23 14:58:25, 1, 0,  
2024-12-23 14:58:26, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:58:27, 1, 0,  
2024-12-23 14:58:28, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:58:29, 1, 0,  
2024-12-23 14:58:30, 1, 0,  
2024-12-23 14:58:30, 3, 438.315, 
2024-12-23 14:58:30, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:58:30, 2, 27.9123,  
2024-12-23 14:58:31, 1, 0,  
2024-12-23 14:58:32, 1, 0,  
2024-12-23 14:58:33, 1, 0,  
2024-12-23 14:58:34, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:58:35, 1, 0,  
2024-12-23 14:58:35, 3, 438.361, 
2024-12-23 14:58:35, 1, 0,  
2024-12-23 14:58:36, 1, 0,  
2024-12-23 14:58:37, 1, 0,  
2024-12-23 14:58:38, 1, 0,  
2024-12-23 14:58:39, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:58:40, 1, 0,  
2024-12-23 14:58:40, 3, 421.345, 
2024-12-23 14:58:40, 1, 0,  
2024-12-23 14:58:40, 2, 28.7266,  
2024-12-23 14:58:41, 1, 0,  
2024-12-23 14:58:42, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:58:43, 1, 0,  
2024-12-23 14:58:44, 1, 0,  
2024-12-23 14:58:45, 1, 0,  
2024-12-23 14:58:45, 3, 470.638, 
2024-12-23 14:58:45, 1, 0,  
2024-12-23 14:58:46, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:58:47, 1, 0,  
2024-12-23 14:58:48, 1, 0,  
2024-12-23 14:58:49, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:58:50, 1, 0,  
2024-12-23 14:58:50, 3, 458.005, 
2024-12-23 14:58:50, 1, 0,  
2024-12-23 14:58:50, 2, 27.7811,  
2024-12-23 14:58:51, 1, 0,  
2024-12-23 14:58:52, 1, 0,  
2024-12-23 14:58:53, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:58:54, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:58:55, 1, 0,  
2024-12-23 14:58:55, 3, 426.961, 
2024-12-23 14:58:55, 1, 0,  
2024-12-23 14:58:56, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:58:57, 1, 0,  
2024-12-23 14:58:58, 1, 0,  
2024-12-23 14:58:59, 1, 0,  
2024-12-23 14:59:00, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:59:00, 3, 466.28,  Adjusted brightness to 300.0 lux.
2024-12-23 14:59:00, 1, 0,  
2024-12-23 14:59:00, 2, 28.8567,  
2024-12-23 14:59:01, 1, 0,  
2024-12-23 14:59:02, 1, 0,  
2024-12-23 14:59:03, 1, 0,  
2024-12-23 14:59:04, 1, 0,  
2024-12-23 14:59:05, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:59:05, 3, 427.543,  Adjusted brightness to 300.0 lux.
2024-12-23 14:59:05, 1, 0,  
2024-12-23 14:59:06, 1, 0,  
2024-12-23 14:59:07, 1, 0,  
2024-12-23 14:59:08, 1, 0,  
2024-12-23 14:59:09, 1, 0,  
2024-12-23 14:59:10, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:59:10, 3, 432.562,  Adjusted brightness to 300.0 lux.
2024-12-23 14:59:10, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:59:10, 2, 27.046,  
2024-12-23 14:59:11, 1, 0,  
2024-12-23 14:59:12, 1, 0,  
2024-12-23 14:59:13, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:59:14, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:59:15, 1, 0,  
2024-12-23 14:59:15, 3, 419.45, 
2024-12-23 14:59:15, 1, 0,  
2024-12-23 14:59:16, 1, 0,  
2024-12-23 14:59:17, 1, 0,  
2024-12-23 14:59:18, 1, 0,  
2024-12-23 14:59:19, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:59:20, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:59:20, 3, 434.419,  Adjusted brightness to 300.0 lux.
2024-12-23 14:59:20, 1, 0,  
2024-12-23 14:59:20, 2, 28.0585,  
2024-12-23 14:59:21, 1, 0,  
2024-12-23 14:59:22, 1, 0,  
2024-12-23 14:59:23, 1, 0,  
2024-12-23 14:59:24, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:59:25, 1, 0,  
2024-12-23 14:59:25, 3, 419.773, 
2024-12-23 14:59:25, 1, 0,  
2024-12-23 14:59:26, 1, 0,  
2024-12-23 14:59:27, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:59:28, 1, 0,  
2024-12-23 14:59:29, 1, 0,  
2024-12-23 14:59:30, 1, 0,  
2024-12-23 14:59:30, 3, 415.201, 
2024-12-23 14:59:30, 1, 0,  
2024-12-23 14:59:30, 2, 27.9482,  
2024-12-23 14:59:31, 1, 0,  
2024-12-23 14:59:32, 1, 0,  
2024-12-23 14:59:33, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:59:34, 1, 0,  
2024-12-23 14:59:35, 1, 0,  
2024-12-23 14:59:35, 3, 407.391, 
2024-12-23 14:59:35, 1, 0,  
2024-12-23 14:59:36, 1, 0,  
2024-12-23 14:59:37, 1, 0,  
2024-12-23 14:59:38, 1, 0,  
2024-12-23 14:59:39, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:59:40, 1, 0,  
2024-12-23 14:59:40, 3, 436.136, 
2024-12-23 14:59:40, 1, 0,  
2024-12-23 14:59:40, 2, 28.1624,  
2024-12-23 14:59:41, 1, 0,  
2024-12-23 14:59:42, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:59:43, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:59:44, 1, 0,  
2024-12-23 14:59:45, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:59:45, 3, 432.732,  Adjusted brightness to 300.0 lux.
2024-12-23 14:59:45, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:59:46, 1, 0,  
2024-12-23 14:59:47, 1, 0,  
2024-12-23 14:59:48, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:59:49, 1, 0,  
2024-12-23 14:59:50, 1, 1, Set off Intrusion Alarm! 
2024-12-23 14:59:50, 3, 410.956,  Adjusted brightness to 300.0 lux.
2024-12-23 14:59:50, 1, 0,  
2024-12-23 14:59:50, 2, 28.5648,  
2024-12-23 14:59:51, 1, 0,  
2024-12-23 14:59:52, 1, 0,  
2024-12-23 14:59:53, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 14:59:54, 1, 0,  
2024-12-23 14:59:55, 1, 0,  
2024-12-23 14:59:55, 3, 406.198, 
2024-12-23 14:59:55, 1, 0,  
2024-12-23 14:59:56, 1, 0,  
2024-12-23 14:59:57, 1, 0,  
2024-12-23 14:59:58, 1, 0,  
2024-12-23 14:59:59, 1, 0,  
2024-12-23 15:00:00, 1, 0,  
2024-12-23 15:00:00, 3, 461.572, 
2024-12-23 15:00:00, 1, 0,  
2024-12-23 15:00:00, 2, 28.0445,  
2024-12-23 15:00:01, 1, 0,  
2024-12-23 15:00:02, 1, 0,  
2024-12-23 15:00:03, 1, 0,  
2024-12-23 15:00:04, 1, 0,  
2024-12-23 15:00:05, 1, 0,  
2024-12-23 15:00:05, 3, 405.748, 
2024-12-23 15:00:05, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 15:00:06, 1, 1, Set off Intrusion Alarm! 
2024-12-23 15:00:07, 1, 1, Set off Intrusion Alarm! 
2024-12-23 15:00:08, 1, 1, Set off Intrusion Alarm! 
2024-12-23 15:00:09, 1, 0,  
2024-12-23 15:00:10, 1, 0,  
2024-12-23 15:00:10, 3, 467.442, 
2024-12-23 15:00:10, 1, 0,  
2024-12-23 15:00:10, 2, 27.7359,  
2024-12-23 15:00:11, 1, 0,  
2024-12-23 15:00:12, 1, 0,  
2024-12-23 15:00:13, 1, 0,  
2024-12-23 15:00:14, 1, 0,  
2024-12-23 15:00:15, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 15:00:15, 3, 420.49,  Adjusted brightness to 300.0 lux.
2024-12-23 15:00:15, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 15:00:16, 1, 0,  
2024-12-23 15:00:17, 1, 0,  
2024-12-23 15:00:18, 1, 0,  
2024-12-23 15:00:19, 1, 0,  
2024-12-23 15:00:20, 1, 0,  
2024-12-23 15:00:20, 3, 400.107, 
2024-12-23 15:00:20, 1, 0,  
2024-12-23 15:00:20, 2, 27.8368,  
2024-12-23 15:00:21, 1, 0,  
2024-12-23 15:00:22, 1, 0,  
2024-12-23 15:00:23, 1, 0,  
2024-12-23 15:00:24, 1, 0,  
2024-12-23 15:00:25, 1, 0,  
2024-12-23 15:00:25, 3, 417.64, 
2024-12-23 15:00:25, 1, 0,  
2024-12-23 15:00:26, 1, 0,  
2024-12-23 15:00:27, 1, 0,  
2024-12-23 15:00:28, 1, 0,  
2024-12-23 15:00:29, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 15:00:30, 1, 0,  
2024-12-23 15:00:30, 3, 420.277, 
2024-12-23 15:00:30, 1, 0,  
2024-12-23 15:00:30, 2, 27.2174,  
2024-12-23 15:00:31, 1, 0,  
2024-12-23 15:00:32, 1, 0,  
2024-12-23 15:00:33, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 15:00:34, 1, 0,  
2024-12-23 15:00:35, 1, 0,  
2024-12-23 15:00:35, 3, 441.458, 
2024-12-23 15:00:35, 1, 0,  
2024-12-23 15:00:36, 1, 0,  
2024-12-23 15:00:37, 1, 0,  
2024-12-23 15:00:38, 1, 0,  
2024-12-23 15:00:39, 1, 0,  
2024-12-23 15:00:40, 1, 0,  
2024-12-23 15:00:40, 3, 464.122, 
2024-12-23 15:00:40, 1, 0,  
2024-12-23 15:00:40, 2, 27.9878,  
2024-12-23 15:00:41, 1, 0,  
2024-12-23 15:00:42, 1, 0,  
2024-12-23 15:00:43, 1, 0,  
2024-12-23 15:00:44, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 15:00:45, 1, 0,  
2024-12-23 15:00:45, 3, 421.887, 
2024-12-23 15:00:45, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 15:00:46, 1, 0,  
2024-12-23 15:00:47, 1, 1, Set off Intrusion Alarm! 
2024-12-23 15:00:48, 1, 0,  
2024-12-23 15:00:49, 1, 0,  
2024-12-23 15:00:50, 1, 0,  
2024-12-23 15:00:50, 3, 432.319, 
2024-12-23 15:00:50, 1, 0,  
2024-12-23 15:00:50, 2, 28.3542,  
2024-12-23 15:00:51, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 15:00:52, 1, 0,  
2024-12-23 15:00:53, 1, 0,  
2024-12-23 15:00:54, 1, 0,  
2024-12-23 15:00:55, 1, 0,  
2024-12-23 15:00:55, 3, 444.373, 
2024-12-23 15:00:55, 1, 0,  
2024-12-23 15:00:56, 1, 0,  
2024-12-23 15:00:57, 1, 0,  
2024-12-23 15:00:58, 1, 0,  
2024-12-23 15:00:59, 1, 0,  
2024-12-23 15:01:00, 1, 0,  
2024-12-23 15:01:00, 3, 424.399, 
2024-12-23 15:01:00, 1, 0,  
2024-12-23 15:01:00, 2, 26.878,  
2024-12-23 15:01:01, 1, 0,  
2024-12-23 15:01:02, 1, 1, Set off Intrusion Alarm!  Adjusted brightness to 300.0 lux.
2024-12-23 15:01:03, 1, 0,  
2024-12-23 15:01:04, 1, 0,  
2024-12-23 15:01:05, 1, 1, Set off Intrusion Alarm! 
